SUB,COND,MODE,META,SYNC,VAR
127,NAP,MODE2,0.0760209695814698,0.944485258931799,0.00190414380523139
128,NAP,MODE2,0.163780127682741,0.931759903472265,0.00430450506079321
129,NAP,MODE2,0.146964772786241,0.927550988665754,0.00330933710167619
130,NAP,MODE2,0.208685925846659,0.757379016242218,0.00619223195860365
72,NAP,MODE3,0.244111408859507,0.648219392233202,0.00315193452309715
73,NAP,MODE3,0.131330881845667,0.793066072581872,0.00428443744972344
74,NAP,MODE3,0.195104125171157,0.69045631615447,0.00529734934097004
75,NAP,MODE3,0.154875465046884,0.84351000297893,0.00235156232548986
76,NAP,MODE3,0.176204824240678,0.673999878939718,0.0058306553767931
77,NAP,MODE3,0.142488397036022,0.874773523892552,0.00354282968384524
78,NAP,MODE3,0.179727416782643,0.747097108816713,0.00359467516248506
79,NAP,MODE3,0.121289604072874,0.821891129589863,0.00261354964675034
80,NAP,MODE3,0.177771814535541,0.621457597736824,0.00443550515767505
81,NAP,MODE3,0.286764595955236,0.480992777767781,0.00620700260734266
82,NAP,MODE3,0.183181807392515,0.785665874603137,0.00189553268551972
83,NAP,MODE3,0.213852611483761,0.795797092624046,0.000904853829728558
84,NAP,MODE3,0.173540340857036,0.819251586619745,0.00249229458084174
85,NAP,MODE3,0.210392033656288,0.716700851123881,0.00652128074627439
86,NAP,MODE3,0.150461691604417,0.831141344182212,0.00658036640061768
87,NAP,MODE3,0.207329908612425,0.708845921188369,0.0042900293580374
88,NAP,MODE3,0.230914529114201,0.673306965202949,0.00485536778775846
89,NAP,MODE3,0.208535887624411,0.698650385728383,0.00538380196141844
90,NAP,MODE3,0.165734779365457,0.652213706413466,0.00392417290297305
91,NAP,MODE3,0.167855669468766,0.744162112580422,0.00449066575377769
92,NAP,MODE3,0.151870915211551,0.851084832173107,0.00207465435357609
93,NAP,MODE3,0.143441349121396,0.855034225461623,0.00311679133470304
94,NAP,MODE3,0.194938799519062,0.70012294342391,0.00679232399880969
95,NAP,MODE3,0.178116670877727,0.758435663221818,0.00362277268740356
96,NAP,MODE3,0.182880133192415,0.546580933074682,0.00633380813593544
97,NAP,MODE3,0.16317428602608,0.653000274916802,0.00472255081016467
98,NAP,MODE3,0.213010118156476,0.776619568187527,0.00407789438391133
99,NAP,MODE3,0.217565972975502,0.719226961675724,0.00301789527729571
100,NAP,MODE3,0.176242714486091,0.690983124207165,0.00384128265048414
101,NAP,MODE3,0.206585746940085,0.80029646795041,0.00557901439283962
102,NAP,MODE3,0.252786468041567,0.679985965741639,0.00493265125590978
103,NAP,MODE3,0.171734043798814,0.883326704514407,0.00593554457780371
104,NAP,MODE3,0.20320976521759,0.660625870809426,0.00545079223354838
105,NAP,MODE3,0.150956827265028,0.684118593399811,0.00827462997148318
106,NAP,MODE3,0.145941726731572,0.869694849496881,0.0023948979470173
107,NAP,MODE3,0.168287414778051,0.725133647527722,0.0025050311832547
108,NAP,MODE3,0.156188850760708,0.853745877172924,0.00303712461173619
109,NAP,MODE3,0.242665847220416,0.659157641521126,0.00427830692270281
110,NAP,MODE3,0.173789610818605,0.813038585523458,0.00215207602575696
111,NAP,MODE3,0.250734942462617,0.768880428849298,0.00517241808163324
112,NAP,MODE3,0.101130477679532,0.91849094908105,0.00246482189897879
113,NAP,MODE3,0.234789272496792,0.693689398097648,0.00533346884101055
114,NAP,MODE3,0.224340349691306,0.571893690656337,0.0060741071604304
115,NAP,MODE3,0.163279701580829,0.853946857871466,0.00250563214480133
116,NAP,MODE3,0.182651080070871,0.765165560287924,0.00523233215074116
117,NAP,MODE3,0.199099753286349,0.764771596362529,0.00513477992422692
118,NAP,MODE3,0.186353813385547,0.599492992249109,0.00480056714569582
119,NAP,MODE3,0.169179295343389,0.720882124049975,0.00565493243257581
120,NAP,MODE3,0.180230195845915,0.757069891583242,0.00603780208175792
121,NAP,MODE3,0.230619441412999,0.731633596444808,0.00459687763794832
122,NAP,MODE3,0.191344872682506,0.851986229253936,0.00339512961878688
123,NAP,MODE3,0.141456579609351,0.832487776318215,0.00596153407899221
124,NAP,MODE3,0.100412042088276,0.894027671372876,0.00240115643719152
125,NAP,MODE3,0.23548958572751,0.621623553338958,0.00491997535243723
126,NAP,MODE3,0.103137163849915,0.919738322029739,0.000696687308333488
127,NAP,MODE3,0.19150520906008,0.734816304777562,0.00234591146754385
128,NAP,MODE3,0.196928858671505,0.831805068982603,0.00369790905911638
129,NAP,MODE3,0.177071179376412,0.795372789079537,0.00423861304424735
130,NAP,MODE3,0.190957029454898,0.662681208468593,0.00695307500179798
72,NAP,MODE4,0.193888622800618,0.77498514788613,0.00187957466030895
73,NAP,MODE4,0.243209522682484,0.592580331023872,0.00509114990873508
74,NAP,MODE4,0.21444052991811,0.716497011904464,0.00455358541979079
75,NAP,MODE4,0.17957590044155,0.783819277088772,0.00308987198143452
76,NAP,MODE4,0.227100025905418,0.510001261527235,0.00657088450676373
77,NAP,MODE4,0.166082345316672,0.784826895385484,0.00451085844670091
78,NAP,MODE4,0.215953755457811,0.825550951154319,0.00299167753109882
79,NAP,MODE4,0.168335567619723,0.851009332938762,0.00302200120143682
80,NAP,MODE4,0.201132528844251,0.700756053284344,0.00412435094195215
81,NAP,MODE4,0.164173550448754,0.568997341672113,0.00448968870990732
82,NAP,MODE4,0.191179903947497,0.796000646900699,0.00235951201472774
83,NAP,MODE4,0.193142382058972,0.849150467814464,0.00111067532480648
84,NAP,MODE4,0.191332218845005,0.871423241889514,0.00253429530646254
85,NAP,MODE4,0.252855979505466,0.511631778369687,0.00615886849728842
86,NAP,MODE4,0.176077584720376,0.826597804216387,0.00471612069074259
87,NAP,MODE4,0.17611992521163,0.663390000685947,0.00604554774813343
88,NAP,MODE4,0.24409499947632,0.711756472639939,0.00477105620565559
89,NAP,MODE4,0.184692541377235,0.813979158553704,0.00425830634454415
90,NAP,MODE4,0.148037499555817,0.698134054912269,0.00263623078211287
91,NAP,MODE4,0.156094157928143,0.868070586528826,0.00266743782398781
92,NAP,MODE4,0.167329972465793,0.844026532595651,0.00268569261156196
93,NAP,MODE4,0.201739737738282,0.770929676414027,0.00259559364474742
94,NAP,MODE4,0.213186805760294,0.737518429302512,0.0047272384063606
95,NAP,MODE4,0.117724006198938,0.874244371387084,0.00432489519073636
96,NAP,MODE4,0.22765499584276,0.588869938717867,0.00445606521662453
97,NAP,MODE4,0.226613680233693,0.606697325093828,0.00558489463376294
98,NAP,MODE4,0.202205048089567,0.823366713141129,0.00261699367507558
99,NAP,MODE4,0.159212049383125,0.836228457499291,0.00272969306872319
100,NAP,MODE4,0.21054806846821,0.71460420422963,0.0040038590539985
101,NAP,MODE4,0.229645179708298,0.719292921808314,0.00569235988769034
102,NAP,MODE4,0.210615870126875,0.606366121469437,0.00485015547347451
103,NAP,MODE4,0.178155271156391,0.705735826751725,0.00416033028732881
104,NAP,MODE4,0.215663675957209,0.581584203014237,0.00744474902672231
105,NAP,MODE4,0.23020773430693,0.657790077172851,0.00578643716008384
106,NAP,MODE4,0.150814087428049,0.826160157154941,0.00344056467345811
107,NAP,MODE4,0.170002133111276,0.795543061165337,0.00339157935854773
108,NAP,MODE4,0.166220405515361,0.767346164061735,0.00270399466616478
109,NAP,MODE4,0.174662669076968,0.734990370867786,0.00268766467705161
110,NAP,MODE4,0.177121657198264,0.738128120436311,0.00277909239828025
111,NAP,MODE4,0.12599626971615,0.860338143035767,0.00428189670708448
112,NAP,MODE4,0.146609156733853,0.89799867067051,0.00263427931027877
113,NAP,MODE4,0.205880864910812,0.769337728726609,0.00294822605621068
114,NAP,MODE4,0.130724337953001,0.844965296009123,0.00410873086767916
115,NAP,MODE4,0.204575504815841,0.694014147303192,0.00350501986941497
116,NAP,MODE4,0.156969859073708,0.772421912148594,0.00483672683807266
117,NAP,MODE4,0.226808310307108,0.814675617383031,0.00440867404425237
118,NAP,MODE4,0.28742417278989,0.719821543827962,0.0037192849289333
119,NAP,MODE4,0.158786341399894,0.728098939070407,0.00491137280942777
120,NAP,MODE4,0.23363702624697,0.737311726591802,0.00539704673243279
121,NAP,MODE4,0.186323264540755,0.726663546217334,0.003585118491988
122,NAP,MODE4,0.109307645181515,0.901369824859275,0.00256590301864633
123,NAP,MODE4,0.14657481645707,0.831819789095527,0.00523458503269065
124,NAP,MODE4,0.153578174934993,0.881497371573118,0.00174893826345917
125,NAP,MODE4,0.234084603500492,0.568573687767147,0.00481049092400349
126,NAP,MODE4,0.134206781343656,0.923554695692766,0.000565637818759617
127,NAP,MODE4,0.168320276016559,0.743416523450667,0.00317019274140532
128,NAP,MODE4,0.178954251834869,0.851182383187097,0.00279971476717879
129,NAP,MODE4,0.160564826031319,0.846907310929754,0.00412499605412961
130,NAP,MODE4,0.250669481727806,0.623333462574484,0.00578071843774472
72,NAP,MODE5,0.22897810964411,0.572163481739757,0.00496098845715187
73,NAP,MODE5,0.223214650374679,0.553124957885488,0.00443256861593543
74,NAP,MODE5,0.210293423942203,0.67299197234488,0.00464622556683826
75,NAP,MODE5,0.1741436117911,0.730955052356924,0.0034224497277098
76,NAP,MODE5,0.171406140924722,0.483823282924144,0.005535291957386
77,NAP,MODE5,0.213317642179507,0.70538568025431,0.00382014893051116
78,NAP,MODE5,0.209364577158229,0.704692908992539,0.00327657451445175
79,NAP,MODE5,0.190658714789394,0.599921755617089,0.00427644078709964
80,NAP,MODE5,0.155563942675272,0.340403575296673,0.0067436165689107
81,NAP,MODE5,0.180882464237614,0.504679063453999,0.00619489658881803
82,NAP,MODE5,0.211291903561618,0.686264295684536,0.00327184679190902
83,NAP,MODE5,0.191162561723796,0.770675726912798,0.00128717321777264
84,NAP,MODE5,0.155916874631248,0.622454788442565,0.00440421978117106
85,NAP,MODE5,0.180327307459832,0.541134499651337,0.00655108529185996
86,NAP,MODE5,0.2149352003242,0.564990201643653,0.00559119824323467
87,NAP,MODE5,0.197419793747655,0.619385834175472,0.00502235208375074
88,NAP,MODE5,0.234683122378245,0.499616027526123,0.00595397386682017
89,NAP,MODE5,0.189872019065752,0.565224691439876,0.00592825709262962
90,NAP,MODE5,0.107957395202484,0.289545681536963,0.00551472681598698
91,NAP,MODE5,0.234195774755511,0.614843968395388,0.00415515379138114
92,NAP,MODE5,0.170419061649834,0.682413447739469,0.00307944293836381
93,NAP,MODE5,0.166682228782466,0.710747015219817,0.00369862596589977
94,NAP,MODE5,0.249217075090845,0.480438467180043,0.00640698579868581
95,NAP,MODE5,0.191162123756616,0.696712295866972,0.00354529206834479
96,NAP,MODE5,0.218624459494781,0.402911279060672,0.0058214449305457
97,NAP,MODE5,0.202686174927453,0.470403746998977,0.00539001727770958
98,NAP,MODE5,0.207023609553623,0.512210823122342,0.0034930858917769
99,NAP,MODE5,0.159826489578316,0.50154662072023,0.0038376817614834
100,NAP,MODE5,0.147583142738215,0.355259127609958,0.00590742342590611
101,NAP,MODE5,0.204329033040936,0.559098501036563,0.00567740711682365
102,NAP,MODE5,0.17214397128537,0.487488823510248,0.00540135735209526
103,NAP,MODE5,0.21159308600763,0.514998717463147,0.00476627837569504
104,NAP,MODE5,0.145584658058653,0.423913915860101,0.0069682388858557
105,NAP,MODE5,0.161699770513461,0.400845832152545,0.00653343632606314
106,NAP,MODE5,0.231811457718797,0.706942936616888,0.00309060587468708
107,NAP,MODE5,0.210088089690834,0.632566515467662,0.00311739355111528
108,NAP,MODE5,0.215268812703101,0.657788718090825,0.00378019377443243
109,NAP,MODE5,0.197217844799623,0.396705433010919,0.00453699048642472
110,NAP,MODE5,0.195970139790638,0.466665165008419,0.00336868886785856
111,NAP,MODE5,0.240669319868005,0.522642222088853,0.00551120556015259
112,NAP,MODE5,0.174253376117323,0.74481155681826,0.00371188358287618
113,NAP,MODE5,0.224157576334437,0.517470563541422,0.00459804037069284
114,NAP,MODE5,0.17583174715409,0.518266250088681,0.00557111951319341
115,NAP,MODE5,0.227117323271589,0.594902692482394,0.00470133339753894
116,NAP,MODE5,0.214012883540308,0.579862049558149,0.00588454009303801
117,NAP,MODE5,0.200477146792804,0.648983449728663,0.00559790963578882
118,NAP,MODE5,0.179631384350817,0.39344894410581,0.00556413678299098
119,NAP,MODE5,0.136476462659945,0.425303191467963,0.00586052402308677
120,NAP,MODE5,0.133774556468671,0.539361990403917,0.00594297553949132
121,NAP,MODE5,0.219216218251606,0.537004065357548,0.00489111177468138
122,NAP,MODE5,0.143548329392265,0.748778960685213,0.00409810422020019
123,NAP,MODE5,0.268947721048229,0.465506547418896,0.00702497048789437
124,NAP,MODE5,0.249411213481214,0.677180608409115,0.0029891777782602
125,NAP,MODE5,0.242587815800724,0.58140892590837,0.00544496086180272
126,NAP,MODE5,0.197186771615798,0.769553182465351,0.00183202316151651
127,NAP,MODE5,0.156681336992571,0.589331079911804,0.00358569945459268
128,NAP,MODE5,0.175023563797725,0.642697654097618,0.00324388995442493
129,NAP,MODE5,0.20274573349463,0.598296276475212,0.00503937330224447
130,NAP,MODE5,0.182461548273093,0.501942887227785,0.00632245054123703
72,NAP,MODE6,0.17742250803556,0.653114386493706,0.00432042941481543
73,NAP,MODE6,0.199370971628748,0.607635100256268,0.00424857789218226
74,NAP,MODE6,0.242102454075145,0.700956953688343,0.005756476296158
75,NAP,MODE6,0.165512527060507,0.784491103682269,0.00308456897180053
76,NAP,MODE6,0.196955804506204,0.472454184028141,0.00556854110033172
77,NAP,MODE6,0.190070020233492,0.776104166446547,0.00377520873162657
78,NAP,MODE6,0.187681037369752,0.707841012682111,0.00394843680873585
79,NAP,MODE6,0.198743348800485,0.664041022841201,0.0040122652523351
80,NAP,MODE6,0.176536052777172,0.589918649989741,0.0067982061089106
81,NAP,MODE6,0.179303908814658,0.409395887975488,0.00665428929484767
82,NAP,MODE6,0.219134222278702,0.763970169608264,0.00303590969661182
83,NAP,MODE6,0.202336551706207,0.726302907731879,0.00114500077850748
84,NAP,MODE6,0.131624835570659,0.706273769147746,0.00425487218894987
85,NAP,MODE6,0.261580893545677,0.543183539859472,0.00567652502114881
86,NAP,MODE6,0.154405663602488,0.744493236991532,0.00527290610292626
87,NAP,MODE6,0.194427118084951,0.594064631985693,0.00519197275965771
88,NAP,MODE6,0.20813155912301,0.528693130435841,0.00655631313340853
89,NAP,MODE6,0.20481473375703,0.576960486023107,0.00535971748100295
90,NAP,MODE6,0.157134796439275,0.409199998733849,0.00468334531571856
91,NAP,MODE6,0.203205978285156,0.755443283406844,0.00439185001985631
92,NAP,MODE6,0.162908073425179,0.831054545406018,0.00234301775045207
93,NAP,MODE6,0.166792119286582,0.733931815807332,0.00315194491025598
94,NAP,MODE6,0.265769065882458,0.615418700477685,0.00596564244324014
95,NAP,MODE6,0.210836114143871,0.706324649981715,0.00352150042271697
96,NAP,MODE6,0.144171515606102,0.420376486588739,0.00574192216640557
97,NAP,MODE6,0.219049948306847,0.572936317375326,0.00502109923907473
98,NAP,MODE6,0.16918865014593,0.606913768851733,0.00395708604481673
99,NAP,MODE6,0.249570059172773,0.626995669096259,0.00308440567817144
100,NAP,MODE6,0.160961676042698,0.419315575715233,0.00569527106046228
101,NAP,MODE6,0.243383321151574,0.671582332006925,0.00383103886006308
102,NAP,MODE6,0.143299507494656,0.629973236665457,0.00466490213144841
103,NAP,MODE6,0.254633100962937,0.576951287338655,0.00492827153393386
104,NAP,MODE6,0.181181862091799,0.664609046111995,0.00675570215621458
105,NAP,MODE6,0.22891224253251,0.585300265038146,0.00618044432721354
106,NAP,MODE6,0.264018539984836,0.749220285384502,0.00349205656715465
107,NAP,MODE6,0.214996045324134,0.607725600493173,0.00289504953502791
108,NAP,MODE6,0.264437259212101,0.734489816545222,0.00366579032659531
109,NAP,MODE6,0.200267878665369,0.633437811774755,0.00437804176009418
110,NAP,MODE6,0.170926997242915,0.657487413253924,0.00260736027237862
111,NAP,MODE6,0.322587464608426,0.483377719927609,0.00617520981863603
112,NAP,MODE6,0.183890807900793,0.784060549284891,0.00349305935387342
113,NAP,MODE6,0.15907310275029,0.526301693335172,0.00510586499441472
114,NAP,MODE6,0.242730903947118,0.650788701405266,0.00453121713614962
115,NAP,MODE6,0.190051593568337,0.733888218279371,0.00376688462662386
116,NAP,MODE6,0.195128246845388,0.63869606622043,0.00493546948219495
117,NAP,MODE6,0.254913948597929,0.677202365362044,0.00501086256030083
118,NAP,MODE6,0.203975600402109,0.578298299695532,0.00605760639825579
119,NAP,MODE6,0.172316769640437,0.594172843111107,0.00596191563284226
120,NAP,MODE6,0.194925629855372,0.70948761679267,0.00586088760540755
121,NAP,MODE6,0.267266547373093,0.596382940654961,0.0047747863343866
122,NAP,MODE6,0.213846592633167,0.736005082956974,0.00450486289843627
123,NAP,MODE6,0.19987862810625,0.663231778311971,0.00746642382823743
124,NAP,MODE6,0.0987161273931324,0.86447490018086,0.00269748559499123
125,NAP,MODE6,0.222227492537408,0.650764972039238,0.00392449427946719
126,NAP,MODE6,0.190877552336262,0.82672881925416,0.00156443802100182
127,NAP,MODE6,0.205804667478515,0.667117075028495,0.00427799038002474
128,NAP,MODE6,0.206495005519386,0.588911576568042,0.00455003617154562
129,NAP,MODE6,0.213107839128826,0.621861428970766,0.00574059831117699
130,NAP,MODE6,0.233867606486446,0.503908196466497,0.00627140938533661
72,NAP,MODE7,0.195301939558156,0.687513968216575,0.00513198811475094
73,NAP,MODE7,0.221639350809586,0.595507328829089,0.00560310632762549
74,NAP,MODE7,0.21033624676017,0.64277625649097,0.0050491062653723
75,NAP,MODE7,0.180386543543195,0.672623007974228,0.00352192353232214
76,NAP,MODE7,0.18725560540726,0.590364055819019,0.00460244382092927
77,NAP,MODE7,0.19712847406785,0.669374973530573,0.00440740864807342
78,NAP,MODE7,0.152557228130334,0.840053583629689,0.00298674637929305
79,NAP,MODE7,0.195333419605705,0.671914553791552,0.004341467410399
80,NAP,MODE7,0.169385512304697,0.500319619065681,0.00502145004610012
81,NAP,MODE7,0.233558555883199,0.545252522455437,0.00485983791641367
82,NAP,MODE7,0.240467801816595,0.651462019934742,0.00342401873528329
83,NAP,MODE7,0.17435655845459,0.748641881718045,0.00136697727421925
84,NAP,MODE7,0.151150866603711,0.812399915191289,0.00376912718340635
85,NAP,MODE7,0.245798717667134,0.505059391344765,0.00550996073372114
86,NAP,MODE7,0.200099899356413,0.720079687739249,0.00460406343186439
87,NAP,MODE7,0.215019694268702,0.404423539060102,0.00567826477477792
88,NAP,MODE7,0.154515598410609,0.649858309404972,0.00491965793092494
89,NAP,MODE7,0.201907604096403,0.577546492467688,0.00574509067430779
90,NAP,MODE7,0.160921041162211,0.51511860344062,0.00430716582476292
91,NAP,MODE7,0.222990693729201,0.682368688555519,0.00384213340921372
92,NAP,MODE7,0.181224620531194,0.760748851012843,0.00370937793954478
93,NAP,MODE7,0.159033311823884,0.733015568534822,0.00311098369453939
94,NAP,MODE7,0.131693829111634,0.675237902894218,0.00595594133027384
95,NAP,MODE7,0.200683458396657,0.753411553724212,0.00334842570326344
96,NAP,MODE7,0.216910167251332,0.552895024521777,0.00720316169534711
97,NAP,MODE7,0.200464419620033,0.664808420280004,0.00443928390102636
98,NAP,MODE7,0.179435731493103,0.57786064069409,0.00366419475437887
99,NAP,MODE7,0.17677012602897,0.620738969140842,0.00308717409086862
100,NAP,MODE7,0.162315929439241,0.61792593750812,0.00470305922190638
101,NAP,MODE7,0.242934503102797,0.514729547509614,0.00571524109720646
102,NAP,MODE7,0.173434680978068,0.440145179387551,0.00533329884910802
103,NAP,MODE7,0.206772008438083,0.540813306097057,0.00413904724367136
104,NAP,MODE7,0.200108454847409,0.649137466254908,0.00659306585713328
